 ######################################################################
 #Data for Case=          10
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3047  1.28400002E+01  1.35819072E+01  1.17553506E+01  5.54780406E-01  1.04874658E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  2.74911479E-01  8.67047024E-01
  2.75914229E-01  8.67423434E-01
  2.76917078E-01  8.67798114E-01
  2.77920029E-01  8.68173036E-01
  2.78923079E-01  8.68546271E-01
  2.79926230E-01  8.68919734E-01
  2.80929481E-01  8.69291555E-01
  2.81932832E-01  8.69663589E-01
  2.82936284E-01  8.70034023E-01
  2.83939836E-01  8.70404657E-01
  2.84943489E-01  8.70773732E-01
  2.85947242E-01  8.71142994E-01
  2.86951095E-01  8.71510737E-01
  2.87955049E-01  8.71878654E-01
  2.88959103E-01  8.72245091E-01
  2.89963257E-01  8.72611689E-01
  2.90967512E-01  8.72976847E-01
  2.91971867E-01  8.73342152E-01
  2.92976323E-01  8.73706054E-01
  2.93980879E-01  8.74070093E-01
  2.94985536E-01  8.74432764E-01
  2.95990293E-01  8.74795559E-01
  2.96995150E-01  8.75157023E-01
  2.98000109E-01  8.75518600E-01
  2.99005167E-01  8.75878879E-01
  3.00010326E-01  8.76239260E-01
  3.01015586E-01  8.76598377E-01
  3.02020946E-01  8.76957586E-01
  3.03026407E-01  8.77315563E-01
  3.04031968E-01  8.77673621E-01
  3.05037630E-01  8.78030479E-01
  3.06043392E-01  8.78387407E-01
  3.07049255E-01  8.78743168E-01
  3.08055219E-01  8.79098988E-01
  3.09061283E-01  8.79453670E-01
  3.10067447E-01  8.79808402E-01
  3.11073713E-01  8.80162026E-01
  3.12080079E-01  8.80515690E-01
  3.13086546E-01  8.80868275E-01
  3.14093113E-01  8.81220890E-01
  3.15099781E-01  8.81572454E-01
  3.16106549E-01  8.81924039E-01
  3.17113419E-01  8.82274601E-01
  3.18120389E-01  8.82625174E-01
  3.19127460E-01  8.82974750E-01
  3.20134631E-01  8.83324330E-01
  3.21141903E-01  8.83672938E-01
  3.22149276E-01  8.84021541E-01
  3.23156750E-01  8.84369198E-01
  3.24164324E-01  8.84716841E-01
  3.25171999E-01  8.85063563E-01
  3.26179775E-01  8.85410263E-01
  3.27187652E-01  8.85756065E-01
  3.28195629E-01  8.86101837E-01
  3.29203707E-01  8.86446735E-01
  3.30211887E-01  8.86791595E-01
  3.31220167E-01  8.87135604E-01
  3.32228547E-01  8.87479567E-01
  3.33237029E-01  8.87822701E-01
  3.34245611E-01  8.88165781E-01
  3.35254295E-01  8.88508054E-01
  3.36263079E-01  8.88850266E-01
  3.37271964E-01  8.89191691E-01
  3.38280950E-01  8.89533049E-01
  3.39290037E-01  8.89873639E-01
  3.40299225E-01  8.90214156E-01
  3.41308513E-01  8.90553925E-01
  3.42317903E-01  8.90893613E-01
  3.43327394E-01  8.91232573E-01
  3.44336985E-01  8.91571445E-01
  3.45346678E-01  8.91909608E-01
  3.46356471E-01  8.92247677E-01
  3.47366365E-01  8.92585054E-01
  3.48376361E-01  8.92922331E-01
  3.49386457E-01  8.93258934E-01
  3.50396655E-01  8.93595430E-01
  3.51406953E-01  8.93931270E-01
  3.52417353E-01  8.94266997E-01
  3.53427854E-01  8.94602084E-01
  3.54438455E-01  8.94937052E-01
  3.55449158E-01  8.95271396E-01
  3.56459962E-01  8.95605616E-01
  3.57470867E-01  8.95939228E-01
  3.58481872E-01  8.96272709E-01
  3.59492980E-01  8.96605597E-01
  3.60504188E-01  8.96938351E-01
  3.61515497E-01  8.97270525E-01
  3.62526907E-01  8.97602558E-01
  3.63538419E-01  8.97934027E-01
  3.64550032E-01  8.98265351E-01
  3.65561746E-01  8.98596123E-01
  3.66573561E-01  8.98926745E-01
  3.67585477E-01  8.99256829E-01
  3.68597495E-01  8.99586757E-01
  3.69609613E-01  8.99916161E-01
  3.70621833E-01  9.00245404E-01
  3.71634154E-01  9.00574135E-01
  3.72646577E-01  9.00902701E-01
  3.73659100E-01  9.01230766E-01
  3.74671725E-01  9.01558662E-01
  3.75684451E-01  9.01886069E-01
  3.76697279E-01  9.02213303E-01
  3.77710207E-01  9.02540058E-01
  3.78723237E-01  9.02866635E-01
  3.79736369E-01  9.03192745E-01
  3.80749601E-01  9.03518674E-01
  3.81762935E-01  9.03844145E-01
  3.82776370E-01  9.04169431E-01
  3.83789907E-01  9.04494269E-01
  3.84803545E-01  9.04818918E-01
  3.85817284E-01  9.05143129E-01
  3.86831125E-01  9.05467147E-01
  3.87845067E-01  9.05790736E-01
  3.88859111E-01  9.06114129E-01
  3.89873256E-01  9.06437101E-01
  3.90887502E-01  9.06759874E-01
  3.91901850E-01  9.07082235E-01
  3.92916299E-01  9.07404392E-01
  3.93930850E-01  9.07726146E-01
  3.94945502E-01  9.08047693E-01
  3.95960256E-01  9.08368845E-01
  3.96975111E-01  9.08689786E-01
  3.97990067E-01  9.09010339E-01
  3.99005125E-01  9.09330679E-01
  4.00020285E-01  9.09650638E-01
  4.01035546E-01  9.09970381E-01
  4.02050909E-01  9.10289749E-01
  4.03066373E-01  9.10608898E-01
  4.04081939E-01  9.10927680E-01
  4.05097606E-01  9.11246239E-01
  4.06113375E-01  9.11564437E-01
  4.07129245E-01  9.11882410E-01
  4.08145217E-01  9.12200027E-01
  4.09161291E-01  9.12517417E-01
  4.10177466E-01  9.12834457E-01
  4.11193743E-01  9.13151267E-01
  4.12210122E-01  9.13467732E-01
  4.13226602E-01  9.13783964E-01
  4.14243184E-01  9.14099857E-01
  4.15259867E-01  9.14415514E-01
  4.16276652E-01  9.14730837E-01
  4.17293539E-01  9.15045922E-01
  4.18310528E-01  9.15360677E-01
  4.19327618E-01  9.15675192E-01
  4.20344810E-01  9.15989381E-01
  4.21362103E-01  9.16303327E-01
  4.22379499E-01  9.16616953E-01
  4.23396996E-01  9.16930333E-01
  4.24414595E-01  9.17243396E-01
  4.25432296E-01  9.17556211E-01
  4.26450098E-01  9.17868713E-01
  4.27468002E-01  9.18180966E-01
  4.28486008E-01  9.18492908E-01
  4.29504116E-01  9.18804598E-01
  4.30522326E-01  9.19115982E-01
  4.31540637E-01  9.19427112E-01
  4.32559051E-01  9.19737937E-01
  4.33577566E-01  9.20048508E-01
  4.34596183E-01  9.20358777E-01
  4.35614902E-01  9.20668789E-01
  4.36633722E-01  9.20978501E-01
  4.37652645E-01  9.21287955E-01
  4.38671670E-01  9.21597112E-01
  4.39690796E-01  9.21906009E-01
  4.40710024E-01  9.22214610E-01
  4.41729355E-01  9.22522950E-01
  4.42748787E-01  9.22830996E-01
  4.43768321E-01  9.23138779E-01
  4.44787957E-01  9.23446270E-01
  4.45807695E-01  9.23753496E-01
  4.46827535E-01  9.24060432E-01
  4.47847477E-01  9.24367102E-01
  4.48867522E-01  9.24673483E-01
  4.49887668E-01  9.24979596E-01
  4.50907916E-01  9.25285421E-01
  4.51928266E-01  9.25590978E-01
  4.52948718E-01  9.25896248E-01
  4.53969272E-01  9.26201247E-01
  4.54989929E-01  9.26505960E-01
  4.56010687E-01  9.26810402E-01
  4.57031547E-01  9.27114558E-01
  4.58052510E-01  9.27418442E-01
  4.59073574E-01  9.27722041E-01
  4.60094741E-01  9.28025365E-01
  4.61116010E-01  9.28328406E-01
  4.62137381E-01  9.28631171E-01
  4.63158854E-01  9.28933652E-01
  4.64180429E-01  9.29235857E-01
  4.65202107E-01  9.29537778E-01
  4.66223887E-01  9.29839422E-01
  4.67245768E-01  9.30140782E-01
  4.68267752E-01  9.30441863E-01
  4.69289839E-01  9.30742660E-01
  4.70312027E-01  9.31043178E-01
  4.71334318E-01  9.31343412E-01
  4.72356710E-01  9.31643366E-01
  4.73379206E-01  9.31943035E-01
  4.74401803E-01  9.32242422E-01
  4.75424503E-01  9.32541525E-01
  4.76447305E-01  9.32840346E-01
  4.77470209E-01  9.33138882E-01
  4.78493215E-01  9.33437134E-01
  4.79516324E-01  9.33735100E-01
  4.80539535E-01  9.34032782E-01
  4.81562849E-01  9.34330178E-01
  4.82586264E-01  9.34627289E-01
  4.83609782E-01  9.34924113E-01
  4.84633403E-01  9.35220651E-01
  4.85657126E-01  9.35516902E-01
  4.86680951E-01  9.35812865E-01
  4.87704879E-01  9.36108541E-01
  4.88728909E-01  9.36403928E-01
  4.89753041E-01  9.36699027E-01
  4.90777276E-01  9.36993836E-01
  4.91801613E-01  9.37288356E-01
  4.92826053E-01  9.37582586E-01
  4.93850595E-01  9.37876526E-01
  4.94875240E-01  9.38170175E-01
  4.95899987E-01  9.38463532E-01
  4.96924836E-01  9.38756598E-01
  4.97949788E-01  9.39049372E-01
  4.98974843E-01  9.39341853E-01
  5.00000000E-01  9.39634042E-01
  5.01025157E-01  9.39925953E-01
  5.02050212E-01  9.40217498E-01
  5.03075164E-01  9.40508696E-01
  5.04100013E-01  9.40799540E-01
  5.05124760E-01  9.41090033E-01
  5.06149405E-01  9.41380172E-01
  5.07173947E-01  9.41669960E-01
  5.08198387E-01  9.41959394E-01
  5.09222724E-01  9.42248476E-01
  5.10246959E-01  9.42537203E-01
  5.11271091E-01  9.42825577E-01
  5.12295121E-01  9.43113596E-01
  5.13319049E-01  9.43401263E-01
  5.14342874E-01  9.43688573E-01
  5.15366597E-01  9.43975530E-01
  5.16390218E-01  9.44262131E-01
  5.17413736E-01  9.44548379E-01
  5.18437151E-01  9.44834269E-01
  5.19460465E-01  9.45119806E-01
  5.20483676E-01  9.45404985E-01
  5.21506785E-01  9.45689809E-01
  5.22529791E-01  9.45974276E-01
  5.23552695E-01  9.46258388E-01
  5.24575497E-01  9.46542142E-01
  5.25598197E-01  9.46825540E-01
  5.26620794E-01  9.47108581E-01
  5.27643290E-01  9.47391264E-01
  5.28665682E-01  9.47673590E-01
  5.29687973E-01  9.47955559E-01
  5.30710161E-01  9.48237170E-01
  5.31732248E-01  9.48518423E-01
  5.32754232E-01  9.48799317E-01
  5.33776113E-01  9.49079854E-01
  5.34797893E-01  9.49360032E-01
  5.35819571E-01  9.49639852E-01
  5.36841146E-01  9.49919313E-01
  5.37862619E-01  9.50198415E-01
  5.38883990E-01  9.50477159E-01
  5.39905259E-01  9.50755542E-01
  5.40926426E-01  9.51033569E-01
  5.41947490E-01  9.51311233E-01
  5.42968453E-01  9.51588541E-01
  5.43989313E-01  9.51865487E-01
  5.45010071E-01  9.52142077E-01
  5.46030728E-01  9.52418303E-01
  5.47051282E-01  9.52694174E-01
  5.48071734E-01  9.52969680E-01
  5.49092084E-01  9.53244832E-01
  5.50112332E-01  9.53519619E-01
  5.51132478E-01  9.53794051E-01
  5.52152523E-01  9.54068118E-01
  5.53172465E-01  9.54341832E-01
  5.54192305E-01  9.54615179E-01
  5.55212043E-01  9.54888173E-01
  5.56231679E-01  9.55160800E-01
  5.57251213E-01  9.55433075E-01
  5.58270645E-01  9.55704982E-01
  5.59289976E-01  9.55976539E-01
  5.60309204E-01  9.56247726E-01
  5.61328330E-01  9.56518564E-01
  5.62347355E-01  9.56789032E-01
  5.63366278E-01  9.57059152E-01
  5.64385098E-01  9.57328900E-01
  5.65403817E-01  9.57598303E-01
  5.66422434E-01  9.57867332E-01
  5.67440949E-01  9.58136018E-01
  5.68459363E-01  9.58404329E-01
  5.69477674E-01  9.58672299E-01
  5.70495884E-01  9.58939892E-01
  5.71513992E-01  9.59207146E-01
  5.72531998E-01  9.59474022E-01
  5.73549902E-01  9.59740561E-01
  5.74567704E-01  9.60006720E-01
  5.75585405E-01  9.60272546E-01
  5.76603004E-01  9.60537990E-01
  5.77620501E-01  9.60803102E-01
  5.78637897E-01  9.61067832E-01
  5.79655190E-01  9.61332233E-01
  5.80672382E-01  9.61596249E-01
  5.81689472E-01  9.61859939E-01
  5.82706461E-01  9.62123243E-01
  5.83723348E-01  9.62386224E-01
  5.84740133E-01  9.62648817E-01
  5.85756816E-01  9.62911090E-01
  5.86773398E-01  9.63172974E-01
  5.87789878E-01  9.63434541E-01
  5.88806257E-01  9.63695716E-01
  5.89822534E-01  9.63956578E-01
  5.90838709E-01  9.64217047E-01
  5.91854783E-01  9.64477206E-01
  5.92870755E-01  9.64736970E-01
  5.93886625E-01  9.64996428E-01
  5.94902394E-01  9.65255489E-01
  5.95918061E-01  9.65514247E-01
  5.96933627E-01  9.65772607E-01
  5.97949091E-01  9.66030669E-01
  5.98964454E-01  9.66288329E-01
  5.99979715E-01  9.66545696E-01
  6.00994875E-01  9.66802659E-01
  6.02009933E-01  9.67059333E-01
  6.03024889E-01  9.67315601E-01
  6.04039744E-01  9.67571585E-01
  6.05054498E-01  9.67827161E-01
  6.06069150E-01  9.68082457E-01
  6.07083701E-01  9.68337343E-01
  6.08098150E-01  9.68591954E-01
  6.09112498E-01  9.68846152E-01
  6.10126744E-01  9.69100081E-01
  6.11140889E-01  9.69353594E-01
  6.12154933E-01  9.69606843E-01
  6.13168875E-01  9.69859674E-01
  6.14182716E-01  9.70112247E-01
  6.15196455E-01  9.70364398E-01
  6.16210093E-01  9.70616298E-01
  6.17223630E-01  9.70867773E-01
  6.18237065E-01  9.71119002E-01
  6.19250399E-01  9.71369804E-01
  6.20263631E-01  9.71620366E-01
  6.21276763E-01  9.71870499E-01
  6.22289793E-01  9.72120398E-01
  6.23302721E-01  9.72369864E-01
  6.24315549E-01  9.72619102E-01
  6.25328275E-01  9.72867905E-01
  6.26340900E-01  9.73116488E-01
  6.27353423E-01  9.73364631E-01
  6.28365846E-01  9.73612561E-01
  6.29378167E-01  9.73860049E-01
  6.30390387E-01  9.74107331E-01
  6.31402505E-01  9.74354167E-01
  6.32414523E-01  9.74600804E-01
  6.33426439E-01  9.74846992E-01
  6.34438254E-01  9.75092989E-01
  6.35449968E-01  9.75338533E-01
  6.36461581E-01  9.75583894E-01
  6.37473093E-01  9.75828799E-01
  6.38484503E-01  9.76073528E-01
  6.39495812E-01  9.76317798E-01
  6.40507020E-01  9.76561900E-01
  6.41518128E-01  9.76805539E-01
  6.42529133E-01  9.77049018E-01
  6.43540038E-01  9.77292031E-01
  6.44550842E-01  9.77534893E-01
  6.45561545E-01  9.77777284E-01
  6.46572146E-01  9.78019533E-01
  6.47582647E-01  9.78261308E-01
  6.48593047E-01  9.78502949E-01
  6.49603345E-01  9.78744113E-01
  6.50613543E-01  9.78985151E-01
  6.51623639E-01  9.79225708E-01
  6.52633635E-01  9.79466149E-01
  6.53643529E-01  9.79706104E-01
  6.54653322E-01  9.79945954E-01
  6.55663015E-01  9.80185313E-01
  6.56672606E-01  9.80424576E-01
  6.57682097E-01  9.80663344E-01
  6.58691487E-01  9.80902027E-01
  6.59700775E-01  9.81140210E-01
  6.60709963E-01  9.81378318E-01
  6.61719050E-01  9.81615922E-01
  6.62728036E-01  9.81853460E-01
  6.63736921E-01  9.82090491E-01
  6.64745705E-01  9.82327466E-01
  6.65754389E-01  9.82563930E-01
  6.66762971E-01  9.82800348E-01
  6.67771453E-01  9.83036250E-01
  6.68779833E-01  9.83272118E-01
  6.69788113E-01  9.83507465E-01
  6.70796293E-01  9.83742789E-01
  6.71804371E-01  9.83977587E-01
  6.72812348E-01  9.84212373E-01
  6.73820225E-01  9.84446629E-01
  6.74828001E-01  9.84680885E-01
  6.75835676E-01  9.84914604E-01
  6.76843250E-01  9.85148337E-01
  6.77850724E-01  9.85381527E-01
  6.78858097E-01  9.85614742E-01
  6.79865369E-01  9.85847411E-01
  6.80872540E-01  9.86080116E-01
  6.81879611E-01  9.86312270E-01
  6.82886581E-01  9.86544473E-01
  6.83893451E-01  9.86776118E-01
  6.84900219E-01  9.87007826E-01
  6.85906887E-01  9.87238971E-01
  6.86913454E-01  9.87470191E-01
  6.87919921E-01  9.87700842E-01
  6.88926287E-01  9.87931582E-01
  6.89932553E-01  9.88161749E-01
  6.90938717E-01  9.88392016E-01
  6.91944781E-01  9.88621705E-01
  6.92950745E-01  9.88851508E-01
  6.93956608E-01  9.89080726E-01
  6.94962370E-01  9.89310074E-01
  6.95968032E-01  9.89538830E-01
  6.96973593E-01  9.89767729E-01
  6.97979054E-01  9.89996032E-01
  6.98984414E-01  9.90224492E-01
  6.99989674E-01  9.90452348E-01
  7.00994833E-01  9.90680377E-01
  7.01999891E-01  9.90907797E-01
  7.03004850E-01  9.91135403E-01
  7.04009707E-01  9.91362395E-01
  7.05014464E-01  9.91589588E-01
  7.06019121E-01  9.91816159E-01
  7.07023677E-01  9.92042948E-01
  7.08028133E-01  9.92269108E-01
  7.09032488E-01  9.92495501E-01
  7.10036743E-01  9.92721260E-01
  7.11040897E-01  9.92947267E-01
  7.12044951E-01  9.93172633E-01
  7.13048905E-01  9.93398264E-01
  7.14052758E-01  9.93623247E-01
  7.15056511E-01  9.93848510E-01
  7.16060164E-01  9.94073119E-01
  7.17063716E-01  9.94298026E-01
  7.18067168E-01  9.94522271E-01
  7.19070519E-01  9.94746830E-01
  7.20073770E-01  9.94970721E-01
  7.21076921E-01  9.95194944E-01
